"Guid","Description","OpportunityId","Quantity","SBQQ__ParentID__c","SBQQ__QuoteLine__c","SBQQ__SubscriptionType__c","ServiceDate","SortOrder","TotalPrice","UnitPrice","sbaa__ApprovalStatus__c"
75fe150c-57a4-42bc-880a-58b8838d0249,"#N/A",3d803e98-e4e4-4ab5-b537-9f310f77714a,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
760a56a9-87c0-4770-9e82-bf5240304bff,"#N/A",e98ee6b8-d348-43f7-8446-2e6c27bb4e37,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
7612ea8b-1aaf-4edb-926f-9b2559d799c7,"#N/A",36c02d75-6f51-4019-abd5-5af9bbf3533c,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
7619f001-71ed-4577-8a40-886ec1bcc137,"#N/A",17c6c02d-9c20-4247-8f0c-ad0ffce78025,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
763c3ba1-b2a5-41cb-9129-6f5873821792,"#N/A",133f05e2-f742-45c6-9347-203af257f7dc,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
764560be-4258-4e99-b0f5-548dcc481cec,"#N/A",51ced5a5-519b-413e-9722-9b86af993c1d,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
7674ab2d-cbe8-4cd6-88df-6b39b5825059,"#N/A",1e9e94f6-2417-4034-8218-53322cb06e4e,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
76757193-8a11-464c-9be5-e9aa4eecb93a,"#N/A",50e00f0e-06a4-4198-8a35-bd71fc6506de,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
7676d890-11e8-4b77-b6eb-0de4ded64316,"#N/A",8ebf1a27-477a-4127-886a-81bf7dd0d072,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
768c2947-1897-445a-94a4-080b7b45a019,"#N/A",a3a4ca2a-bfff-41fe-bc22-e96c4d909019,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
7690774c-9656-4fa5-9e6f-1409d84a71bd,"#N/A",5f1ad7b6-02f4-4696-9c17-fec65fe82f4a,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
76aacc7a-3681-4bb1-811f-8f577c12e009,"#N/A",4483bcb3-54c2-42a4-9289-a318878c14a7,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
76c05236-5209-4b94-8227-ac99142c944d,"#N/A",923ac01f-c4ed-4a56-8667-b9f0c7289d27,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
76c068aa-981e-452e-915b-eeed7fd32ad4,"#N/A",065cc7f8-08fb-480c-a257-5b76f3398a63,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
76c384a5-d794-4872-8b83-ff26094fc648,"#N/A",7dad1e2b-aed5-482a-910a-8a735a5494d1,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
76c4909e-0100-4004-858d-d5a7b1d240de,"#N/A",05776d76-66bd-4d4a-bc34-0004c7fb96be,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
76ca3abd-dff9-4ee9-82a5-8ba4ea2481f9,"#N/A",e0dbf95b-c860-4033-a0b4-9c75a6153864,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
76d469b9-57b0-4979-9c2e-b39afbbd2614,"#N/A",0f35308f-e366-4442-a3db-c70432d8e89c,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
76e7635b-bb98-4758-bd60-46819ecc509c,"#N/A",ac1106cf-d768-4e60-af36-0a4afe614c47,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
76ee0e41-6c79-495e-9c6d-ccf261342d4a,"#N/A",36c02d75-6f51-4019-abd5-5af9bbf3533c,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
76fb8a6b-15ee-44fb-a14f-6aa92600a897,"#N/A",ec5c21f9-1fbc-4fa1-a386-37dc78353804,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
7709cc2b-0afc-4784-8f0a-a6f152a16cc9,"#N/A",60b911b4-40c5-4822-a872-0cf1baa94a91,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
7715e404-14b8-4983-a5af-001cfe114d85,"#N/A",f875b2ca-3ae4-415f-afd5-a7c3a66d08fa,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
77185946-b71b-4802-bdfa-58cdc8742638,"#N/A",93421191-107a-41b3-a24b-123506960cce,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
771d997f-2aa5-483c-8d87-4693c8cbe42a,"#N/A",15344f34-f432-44fe-9875-9d55406b2d0d,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
7739c2ad-f6db-46db-9d47-a8a93c28ceba,"#N/A",62ea4506-f679-4589-822e-f3a827cf9db0,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
773b4751-ae68-41b9-bfbb-b7916584e0c3,"#N/A",f1c513e1-f863-4017-8f65-610897011ee6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
77451da6-c5ad-4414-a663-92241b448646,"#N/A",8becff1f-5941-417b-a46b-77cb8d15c942,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
7749daa6-0992-4585-9fb2-5d16b045998e,"#N/A",cd24462b-2957-4cfa-9aee-61fe28bfc3ff,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
775799cb-4079-415b-b06b-990793bdbf74,"#N/A",74d90c44-65c0-4741-abed-eb2ba0b39ea6,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
775a7ff5-9700-4555-b967-66fc1f3175f4,"#N/A",babe865c-ce29-4111-b2f9-6da9844f4dc6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
77629a9a-7930-446e-9890-8b2d9f2d76c2,"#N/A",8e01c124-8bd0-44a3-87b4-120b168c415e,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
776b3db7-563f-4aa2-ad9c-f4c90ef42aef,"#N/A",f16a42ec-2963-4da7-9797-a7b4df9f46c0,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
776dc2b8-88c1-420a-829c-17fdd1be3ffc,"#N/A",bdf3d047-63a0-472e-839c-4a389987b513,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
77793b85-b15a-4789-be34-48ee132153ff,"#N/A",c5c6cefb-2b1d-4c33-a224-28c1bbc177c5,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
7789b46c-492d-47ef-9e6c-1c159082d7a0,"#N/A",bf5671ee-3d4e-4f65-b452-593efb04177e,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
779975cf-9e87-4e9f-809d-027193e35797,"#N/A",2eae9ad4-35e7-4de7-b010-641f24b23021,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
77ea3e84-970d-4d95-911d-1bc6c2849006,"#N/A",1a7af62b-f83b-4398-906f-8fcb51181c4f,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
782a31a3-2fce-48a3-b2db-2b21aa93f896,"#N/A",4549ef1b-681e-41b9-aaa1-646a5532dd0b,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
782affe2-ab19-41a5-8a25-6774c1bfcd1d,"#N/A",cabe54cb-5288-4788-a29e-86ecc1739b19,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
782d4428-753d-4b8c-96c5-9c30ce2d5cfd,"#N/A",6083190f-45d1-469e-96e2-ace1ebd3d8dd,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
78490c99-9013-41d5-a6dd-6abb23c3bd8d,"#N/A",9c5d7089-e7f0-415c-a147-abe806b50985,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
78509675-54fa-41d0-ad1e-2270c3904fc5,"#N/A",bd5cf456-873c-4bc1-a475-f5832d54a8ef,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
78531319-5453-42c4-9bbe-8984bf377e6a,"#N/A",a6551dd4-77f8-479b-959b-f20e22011435,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
78560ba1-adfc-43f0-82b0-2373835342ac,"#N/A",f3cd1d45-6532-4e37-b049-57cc5f009a31,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
785e0204-7fe2-4c3e-9649-36fab06082e2,"#N/A",4bc61e3e-998a-4b55-a54f-1647d67b5d48,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
78641952-efcb-47c1-b8fd-d23b7fea5f87,"#N/A",4c78c46f-ea29-4dbc-b93f-5dfb7ecbd868,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
7866db34-34c2-4d3a-bf80-993912bee513,"#N/A",50e00f0e-06a4-4198-8a35-bd71fc6506de,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
788b1f3d-e689-4f9b-8293-49d995e79fe0,"#N/A",bae9580d-7559-43d3-9c9a-8c70d58af56b,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
788f8ec8-93b5-4a46-9534-1bdaaf28f7f6,"#N/A",4625e4ce-182b-4159-a601-1d77ef2f8215,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
789ba918-dbc2-47e8-94a4-d97789345dbc,"#N/A",e0afbda0-fdd7-421d-bbb0-e938a2970660,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
78a5e636-3fdf-4065-a03a-abb18fe2e2a9,"#N/A",d7f7bb94-4f3e-4dc1-b1ab-36740e4c8dea,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
78b511a3-65aa-498f-a151-d8010d03051a,"#N/A",a1710ffd-abca-432b-983e-40d419a6dcf1,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
78b80e66-e467-44a5-a07b-97d714df5322,"#N/A",8435506d-c306-40d5-a0a4-aaab267b7abb,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
78c6c2ac-7edc-4b90-a080-15e80dfaac52,"#N/A",0101446d-e2df-402b-9a91-4f6641dfb199,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
78c8444a-e868-4763-824f-9a16f30f5215,"#N/A",dec41b46-6bbb-45e1-9290-6bbff249ad88,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
78c8d67a-0771-4555-9008-4472158d8013,"#N/A",05b767cf-f979-42b6-963a-57b7a128de6c,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
78f509ea-b1ef-4ebb-b1a5-8818ddfab4a4,"#N/A",2aaf77b0-552e-4d59-b3eb-f4590af98ef8,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
78f814b4-48af-4d73-a1b2-4b5e0964f4ae,"#N/A",533a4663-5cca-4c9b-a37b-524b6a4c66b1,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
78fbc9f3-e7a6-408d-8883-c7ad2ab38bc4,"#N/A",7b046174-af7d-4bfa-9424-8099650333e3,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",6750.0,450.0,"#N/A"
79027816-1786-4fc0-ad76-f3d89821e7a4,"#N/A",cad182c9-085e-405f-9b92-56ccf1ab8d8b,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
791257bc-ac07-46c8-8e00-b2669142870b,"#N/A",69984072-9acb-4950-8209-2659ae53af79,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
793c2fe6-e4f1-4fed-8d2c-7c94fad11177,"#N/A",6e3c2b05-98bd-4b19-9d8f-a427d17a8d1d,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
793d1ad7-967c-41c5-88a3-6e64d9a60cdb,"#N/A",6a6ec212-c89f-4d75-b21a-4ff8c4d0e510,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
7946ec58-7d9d-4276-a798-c98b4469c390,"#N/A",7af5a821-ad94-4957-8dac-40628faf90bd,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
7955f4ce-370a-45dc-ba69-3a530d73e504,"#N/A",9dfe4f37-d30b-4e92-b997-d5780b6dafcc,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
79578dab-562b-45b7-8d38-7dc27be450ef,"#N/A",b90817fa-6d2d-4159-ab00-bcf0baef5c93,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
79734335-87a0-4144-b825-93be3a59c23a,"#N/A",6eff39ec-a281-4b84-84a5-7a354e951bda,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
7977d505-18b9-493e-8ceb-c83a0b03d225,"#N/A",10dc550b-65dd-4105-a604-76416dedca99,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
798a6147-7091-4fed-8a53-98ec5c0ee412,"#N/A",923ac01f-c4ed-4a56-8667-b9f0c7289d27,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
79a6337c-4b30-44e7-bc09-0ffc73530a2d,"#N/A",c27151b2-7b98-478d-ba14-126b851cb1c7,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
79bc7bb9-0799-4cfb-96e2-9b774478b498,"#N/A",4a26c360-3bd6-484a-bf7c-3b72ca89e6e2,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
79e20de4-f5bc-41f7-be2d-d2862896c4e9,"#N/A",6a75afa5-783f-499c-af9c-f958bdd0a549,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
7a0121af-ea93-4012-8569-d76817113ecc,"#N/A",6ce11702-c2fd-41af-a20c-e9197f191ceb,6.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.00000002,266.66666667,"#N/A"
7a0ff58a-567a-4a50-9285-5a506df4a43b,"#N/A",130f5c2e-7d8b-4ed7-913d-110f828b8758,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
7a1c4585-c237-4f87-b771-037bb4b1ee21,"#N/A",e2b3f8b7-dcef-4ae6-a2d0-373353d0058f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
7a2d567f-75ac-47fb-95c0-b64f4486f5ec,"#N/A",b4c89deb-ff6e-4724-be29-7748728025b0,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2900.0,580.0,"#N/A"
7a484e4c-4b16-4114-927f-e0a65d4719ed,"#N/A",6e7e7c1e-7c99-4473-9d9e-520f581ffff2,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
7a4d0c71-0e03-4e2c-bee1-7adc9fca2f05,"#N/A",4489e9e9-1c9d-4da2-b985-b8164bea08c6,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
7a7b1e15-b383-4185-95e8-bd59238228af,"#N/A",ca631331-fae9-4add-bdcf-a7870d222a6c,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
7a7b643d-4d62-4647-aec2-626ddf03e441,"#N/A",7a524d24-0e2e-44a6-bea4-eb045ac87343,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
7aaa884b-52b0-43c5-8c38-6d47c9538019,"#N/A",6e7e7c1e-7c99-4473-9d9e-520f581ffff2,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
7aaabed7-ae66-4ea3-a7e9-7625732efb61,"#N/A",8becff1f-5941-417b-a46b-77cb8d15c942,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
7ac4089f-1a02-405d-ad77-d19c5f2c87fb,"#N/A",2b104886-b0b7-4317-9a24-9343d6dc439b,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
7ad3de03-a227-4337-b3b4-79697acfd042,"#N/A",d6ee047d-197d-4c6c-ae63-16dae37a96d5,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
7ad539b5-9544-4e76-ab4d-1c88d6daad18,"#N/A",1e9e94f6-2417-4034-8218-53322cb06e4e,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
7aea6e73-dc9a-4b4d-8275-8868e9644f2b,"#N/A",7cbd04b6-41df-4694-b8ab-b91ef040d973,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
7aec2b28-b72f-4dc0-bf89-df821c68447f,"#N/A",d30a3a94-ff83-4892-9fdf-7dc9732626a2,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
7af7927b-f789-422a-bf9f-87335d00b952,"#N/A",4071183a-e584-4d3e-aad9-0a8544aebb45,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
7aff8391-f4bf-4dec-96b7-dc245d270061,"#N/A",969e2167-4d48-4397-b567-5982a7bd3c0a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
7affeb63-9be6-4b8c-a511-1c5327ddd7d8,"#N/A",6a6ec212-c89f-4d75-b21a-4ff8c4d0e510,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
7b1b9fd2-cb0d-4183-9296-e37e59cbd65c,"#N/A",198c0a80-2641-4e9e-ac87-1f3ed6edad09,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
7b299789-e398-4708-998d-833bdb374f28,"#N/A",db0d1a54-b5e1-43f1-8097-0b3753d7fc26,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
7b63d90d-a91c-41df-bfd6-e09569fe48a1,"#N/A",2cc8e81e-8232-4a28-9f1c-ed57595e2b6a,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
7b8207ad-cc95-4675-94f3-fec114bf435e,"#N/A",e46910de-0b4a-4752-b2aa-fec63ad07356,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
7b8ad71b-61d5-4244-b258-9a99e1637d3f,"#N/A",9587b65e-bd58-4c8a-ae5d-36ce97fac8aa,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
7b8c3cf7-fcbb-48c4-aa5d-63886a955d32,"#N/A",422d3acb-bb1a-4ca1-bb87-37fc37035e7e,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
7bc12207-d59d-4355-85a5-a8aae24a7691,"#N/A",f3cd1d45-6532-4e37-b049-57cc5f009a31,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
7bced4b4-d785-47b4-bea6-12ab991afed4,"#N/A",9eea76a3-80a7-4598-b5d5-fec847b4aeb9,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
7bedcfa3-b71f-4694-bee9-76224353d730,"#N/A",8becff1f-5941-417b-a46b-77cb8d15c942,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
7c21407b-ff39-4d6c-8ce5-0fd2c81db55c,"#N/A",89694481-72b5-4247-a42c-83056a920217,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
7c6d1e8e-2ab2-4fe4-a482-ce7b066d1cb8,"#N/A",62d0a10e-cf87-49cd-8a9d-8c7b6b9f527d,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
7c742a35-1a8b-4b87-add5-93babc00dacb,"#N/A",1bb1194b-c094-4ce0-9b2e-b9c4623f344a,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
7c765186-b32f-4db4-bab4-8e3378f69412,"#N/A",a326d424-fcd7-4d4f-be42-5d86dab8217b,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
7c817b15-ca30-48c3-be47-b30e187f9096,"#N/A",2cc8e81e-8232-4a28-9f1c-ed57595e2b6a,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
7ca178e9-dca3-49a2-995e-4b1ab9c60169,"#N/A",945aeba3-6ffc-46aa-823f-939fa007483d,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
7cb20f92-3abb-4f90-ab8d-a486ff8caea7,"#N/A",81faab31-a039-4a9b-99d2-40f6429415df,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
7cd0e14d-8789-4737-8907-5c75ff8d6e67,"#N/A",fa8436ec-4ac2-4d7e-a8a2-242cbc37e1f2,25.0,"#N/A","#N/A","#N/A","#N/A","#N/A",20000.0,800.0,"#N/A"
7cd23bc8-f0f8-4521-bbe0-f8352d2bfb5c,"#N/A",eca419c4-49a0-4541-810e-3c259a66e3c1,8.0,"#N/A","#N/A","#N/A","#N/A","#N/A",400.0,50.0,"#N/A"
7cd42b59-8cb9-4e28-a1d3-b3b2c7d647d4,"#N/A",48f3eb26-9747-4555-bcf1-95354642440d,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
7cdd0f41-9855-4b7c-9996-7b1f19bccd85,"#N/A",f61ddfb4-aeab-4840-bd7f-75f9f1d6997f,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",300.0,300.0,"#N/A"
7ce51b3e-4025-43fc-8d6a-493032b0c3af,"#N/A",6f61f5bb-b7c6-4f0a-a5b0-2cfaa9bf0e17,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
7cf178eb-99b2-4aec-ac3f-69428041b0fa,"#N/A",572e1925-2bfc-4835-bea0-f6f71ef8b5ce,20.0,"#N/A","#N/A","#N/A","#N/A","#N/A",22000.0,1100.0,"#N/A"
7cf83071-3013-4c6d-b20e-50a62bb1ffbb,"#N/A",f843a883-8942-4e35-8cb3-4caa63738d24,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
7cfc7e92-8661-41ab-af89-2cde5a239aab,"#N/A",10dc550b-65dd-4105-a604-76416dedca99,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
7d0aa347-8ace-4cbc-9a0b-8f0f3bafbbe3,"#N/A",49f47463-5a02-44ad-a4fa-ca584dc25187,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",2500.0,500.0,"#N/A"
7d14621d-be8f-4dc1-a9f5-ee90704866d9,"#N/A",b810d178-fdc9-427e-82bc-530bcd884c3a,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
7d198768-07df-426e-bb00-90c3e17b7232,"#N/A",839bbcf8-d3a5-490c-aeb1-3bafbc503fa3,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",1600.0,800.0,"#N/A"
7d1b6b57-0925-44cd-983b-cf9f0366a427,"#N/A",365e5b60-9462-43c4-9c2f-4305d215be6c,10.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5800.0,580.0,"#N/A"
7d4896cb-68a2-46eb-b610-8a52103cc857,"#N/A",1d834d4c-e157-4dc0-a5b3-2ce8771a17e2,12.0,"#N/A","#N/A","#N/A","#N/A","#N/A",600.0,50.0,"#N/A"
7d5d2c55-1330-46de-93f9-25eac25a62f2,"#N/A",3d803e98-e4e4-4ab5-b537-9f310f77714a,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",5000.0,5000.0,"#N/A"
7d73d16d-e512-44a2-9a5e-6709233d98ff,"#N/A",15826965-37d0-4900-a609-b81638ad41ce,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,160.0,"#N/A"
7d83f8f3-6a13-4a2e-9460-998d5f6388e5,"#N/A",48f3eb26-9747-4555-bcf1-95354642440d,2.0,"#N/A","#N/A","#N/A","#N/A","#N/A",800.0,400.0,"#N/A"
7d90c10e-676b-4efa-b92b-e6bf3cc6ceb5,"#N/A",31e35402-f0ce-4153-9f92-68dcb97aec8c,15.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4500.0,300.0,"#N/A"
7db2b227-1472-42ec-ad39-b4b06c480be0,"#N/A",8435506d-c306-40d5-a0a4-aaab267b7abb,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
7dc2c69e-87c6-4d97-9c7f-bd0cf04cbb5b,"#N/A",dc797a6a-b07f-4a1f-9875-b074cd4e3732,5.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3995.0,799.0,"#N/A"
7dc8bf3a-2480-4dc9-8cfe-a02655e1242d,"#N/A",476c6887-eec1-4d19-9943-18b696dd3fb3,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",25000.0,25000.0,"#N/A"
7dcac6a9-d957-49e3-8a5f-7501b6eadae3,"#N/A",7cf87c4e-4608-4c21-982a-a58dbc07125e,1.0,"#N/A","#N/A","#N/A","#N/A","#N/A",7500.0,7500.0,"#N/A"
7dd09da2-9ed9-4186-97fa-6d52356fb32c,"#N/A",cd24462b-2957-4cfa-9aee-61fe28bfc3ff,4.0,"#N/A","#N/A","#N/A","#N/A","#N/A",3600.0,900.0,"#N/A"
7dda8766-6dfc-43b8-9f2f-29bc08f7ca2d,"#N/A",22e05479-b44e-423a-a57f-38c5e37975d7,18.0,"#N/A","#N/A","#N/A","#N/A","#N/A",4482.0,249.0,"#N/A"
